date,quarter,year,apple,microsoft,ibm
2018-04-30,2018-2,2018,165.259995,93.519997,144.960007
2018-05-01,2018-2,2018,169.100006,95,145
2018-05-02,2018-2,2018,176.570007,93.510002,142.449997
2018-05-03,2018-2,2018,176.889999,94.07,141.990005
2018-05-04,2018-2,2018,183.830002,95.160004,143.910004
2018-05-07,2018-2,2018,185.160004,96.220001,143.220001
2018-05-08,2018-2,2018,186.050003,95.809998,143
2018-05-09,2018-2,2018,187.360001,96.940002,142.610001
2018-05-10,2018-2,2018,190.039993,97.910004,144.240005
2018-05-11,2018-2,2018,188.589996,97.699997,144.139999
2018-05-14,2018-2,2018,188.149994,98.029999,144.300003
2018-05-15,2018-2,2018,186.440002,97.32,143.740005
2018-05-16,2018-2,2018,188.179993,97.150002,144.630005
2018-05-17,2018-2,2018,186.990005,96.18,144.5
2018-05-18,2018-2,2018,186.309998,96.360001,144.080002
2018-05-21,2018-2,2018,187.630005,97.599998,145.490005
2018-05-22,2018-2,2018,187.160004,97.5,145.089996
2018-05-23,2018-2,2018,188.360001,98.660004,144.669998
2018-05-24,2018-2,2018,188.149994,98.309998,144.070007
2018-05-25,2018-2,2018,188.580002,98.360001,143.639999
2018-05-29,2018-2,2018,187.899994,98.010002,141.220001
2018-05-30,2018-2,2018,187.5,98.949997,142.619995
2018-05-31,2018-2,2018,186.869995,98.839996,141.309998
2018-06-01,2018-2,2018,190.240005,100.790001,141.949997
2018-06-04,2018-2,2018,191.830002,101.669998,143.039993
2018-06-05,2018-2,2018,193.309998,102.190002,143.699997
2018-06-06,2018-2,2018,193.979996,102.489998,144.710007
2018-06-07,2018-2,2018,193.460007,100.879997,145.360001
2018-06-08,2018-2,2018,191.699997,101.629997,146.139999
2018-06-11,2018-2,2018,191.229996,101.050003,146.580002
2018-06-12,2018-2,2018,192.279999,101.309998,146.869995
2018-06-13,2018-2,2018,190.699997,100.849998,146.350006
2018-06-14,2018-2,2018,190.800003,101.419998,145.199997
2018-06-15,2018-2,2018,188.839996,100.129997,145.389999
2018-06-18,2018-2,2018,188.740005,100.860001,144.479996
2018-06-19,2018-2,2018,185.690002,100.860001,143.899994
2018-06-20,2018-2,2018,186.5,101.870003,142.630005
2018-06-21,2018-2,2018,185.460007,101.139999,141.25
2018-06-22,2018-2,2018,184.919998,100.410004,141.279999
2018-06-25,2018-2,2018,182.169998,98.389999,138.789993
2018-06-26,2018-2,2018,184.429993,99.080002,139.080002
2018-06-27,2018-2,2018,184.160004,97.540001,137.479996
2018-06-28,2018-2,2018,185.5,98.629997,140.039993
2018-06-29,2018-2,2018,185.110001,98.610001,139.699997
2018-07-02,2018-3,2018,187.179993,100.010002,139.860001
2018-07-03,2018-3,2018,183.919998,99.050003,139.570007
2018-07-05,2018-3,2018,185.399994,99.760002,141.429993
2018-07-06,2018-3,2018,187.970001,101.160004,142.479996
2018-07-09,2018-3,2018,190.580002,101.849998,144.389999
2018-07-10,2018-3,2018,190.350006,102.120003,144.710007
2018-07-11,2018-3,2018,187.880005,101.980003,144.940002
2018-07-12,2018-3,2018,191.029999,104.190002,146.449997
2018-07-13,2018-3,2018,191.330002,105.43,145.899994
2018-07-16,2018-3,2018,190.910004,104.910004,145.460007
2018-07-17,2018-3,2018,191.449997,105.949997,143.490005
2018-07-18,2018-3,2018,190.399994,105.120003,144.520004
2018-07-19,2018-3,2018,191.880005,104.400002,149.240005
2018-07-20,2018-3,2018,191.440002,106.269997,146.350006
2018-07-23,2018-3,2018,191.610001,107.970001,145.699997
2018-07-24,2018-3,2018,193,107.660004,146.380005
2018-07-25,2018-3,2018,194.820007,110.830002,146.619995
2018-07-26,2018-3,2018,194.210007,109.620003,146.710007
2018-07-27,2018-3,2018,190.979996,107.68,145.149994
2018-07-30,2018-3,2018,189.910004,105.370003,145.490005
2018-07-31,2018-3,2018,190.289993,106.080002,144.929993
2018-08-01,2018-3,2018,201.5,106.279999,143.5
2018-08-02,2018-3,2018,207.389999,107.57,142.960007
2018-08-03,2018-3,2018,207.990005,108.040001,147.699997
2018-08-06,2018-3,2018,209.070007,108.129997,146.029999
2018-08-07,2018-3,2018,207.110001,108.879997,147.009995
2018-08-08,2018-3,2018,207.25,109.489998,146.889999
2018-08-09,2018-3,2018,208.880005,109.669998,144.770004
2018-08-10,2018-3,2018,207.529999,109,144.479996
2018-08-13,2018-3,2018,208.869995,108.209999,142.710007
2018-08-14,2018-3,2018,209.75,109.559998,143.360001
2018-08-15,2018-3,2018,210.240005,107.660004,143.910004
2018-08-16,2018-3,2018,213.320007,107.639999,145.339996
2018-08-17,2018-3,2018,217.580002,107.580002,146.059998
2018-08-20,2018-3,2018,215.460007,106.870003,146.509995
2018-08-21,2018-3,2018,215.039993,105.980003,145.970001
2018-08-22,2018-3,2018,215.050003,107.059998,145.240005
2018-08-23,2018-3,2018,215.490005,107.559998,145.369995
2018-08-24,2018-3,2018,216.160004,108.400002,146.039993
2018-08-27,2018-3,2018,217.940002,109.599998,146.690002
2018-08-28,2018-3,2018,219.699997,110.260002,146.589996
2018-08-29,2018-3,2018,222.979996,112.019997,147.539993
2018-08-30,2018-3,2018,225.029999,111.949997,145.929993
2018-08-31,2018-3,2018,227.630005,112.330002,146.479996
2018-09-04,2018-3,2018,228.360001,111.709999,145.679993
2018-09-05,2018-3,2018,226.869995,108.489998,146.660004
2018-09-06,2018-3,2018,223.100006,108.739998,146.389999
2018-09-07,2018-3,2018,221.300003,108.209999,145.449997
2018-09-10,2018-3,2018,218.330002,109.379997,145.649994
2018-09-11,2018-3,2018,223.850006,111.239998,146.490005
2018-09-12,2018-3,2018,221.070007,111.709999,146.570007
2018-09-13,2018-3,2018,226.410004,112.910004,148.949997
2018-09-14,2018-3,2018,223.839996,113.370003,148.330002
2018-09-17,2018-3,2018,217.880005,112.139999,147.940002
2018-09-18,2018-3,2018,218.240005,113.209999,148.559998
2018-09-19,2018-3,2018,218.369995,111.699997,149.059998
2018-09-20,2018-3,2018,220.029999,113.57,151.149994
2018-09-21,2018-3,2018,217.660004,114.260002,151.350006
2018-09-24,2018-3,2018,220.789993,114.669998,150.029999
2018-09-25,2018-3,2018,222.190002,114.449997,148.910004
2018-09-26,2018-3,2018,220.419998,113.980003,151.610001
2018-09-27,2018-3,2018,224.949997,114.410004,151.5
2018-09-28,2018-3,2018,225.740005,114.370003,151.210007
2018-10-01,2018-4,2018,227.259995,115.610001,153
2018-10-02,2018-4,2018,229.279999,115.150002,153.75
2018-10-03,2018-4,2018,232.070007,115.169998,153.220001
2018-10-04,2018-4,2018,227.990005,112.790001,151.309998
2018-10-05,2018-4,2018,224.289993,112.129997,149.029999
2018-10-08,2018-4,2018,223.770004,110.849998,148.389999
2018-10-09,2018-4,2018,226.869995,112.260002,147.240005
2018-10-10,2018-4,2018,216.360001,106.160004,142.690002
2018-10-11,2018-4,2018,214.449997,105.910004,139.020004
2018-10-12,2018-4,2018,222.110001,109.57,140.850006
2018-10-15,2018-4,2018,217.360001,107.599998,141.130005
2018-10-16,2018-4,2018,222.149994,111,145.119995
2018-10-17,2018-4,2018,221.190002,110.709999,134.050003
2018-10-18,2018-4,2018,216.020004,108.5,130.550003
2018-10-19,2018-4,2018,219.309998,108.660004,129.100006
2018-10-22,2018-4,2018,220.649994,109.629997,130.020004
2018-10-23,2018-4,2018,222.729996,108.099998,131.210007
2018-10-24,2018-4,2018,215.089996,102.32,127.209999
2018-10-25,2018-4,2018,219.800003,108.300003,126.449997
2018-10-26,2018-4,2018,216.300003,106.959999,124.790001
2018-10-29,2018-4,2018,212.240005,103.849998,119.639999
2018-10-30,2018-4,2018,213.300003,103.730003,115.400002
2018-10-31,2018-4,2018,218.860001,106.809998,115.43
2018-11-01,2018-4,2018,222.220001,105.919998,116.830002
2018-11-02,2018-4,2018,207.479996,106.160004,115.669998
2018-11-05,2018-4,2018,201.589996,107.510002,120.059998
2018-11-06,2018-4,2018,203.770004,107.720001,123.120003
2018-11-07,2018-4,2018,209.949997,111.959999,124.839996
2018-11-08,2018-4,2018,208.490005,111.75,123.379997
2018-11-09,2018-4,2018,204.470001,109.57,123.540001
2018-11-12,2018-4,2018,194.169998,106.870003,120.900002
2018-11-13,2018-4,2018,192.229996,106.940002,120.839996
2018-11-14,2018-4,2018,186.800003,104.970001,120.199997
2018-11-15,2018-4,2018,191.410004,107.279999,121.440002
2018-11-16,2018-4,2018,193.529999,108.290001,121.57
2018-11-19,2018-4,2018,185.860001,104.620003,120.309998
2018-11-20,2018-4,2018,176.979996,101.709999,117.199997
2018-11-21,2018-4,2018,176.779999,103.110001,118.57
2018-11-23,2018-4,2018,172.289993,103.07,117.190002
2018-11-26,2018-4,2018,174.619995,106.470001,119.559998
2018-11-27,2018-4,2018,174.240005,107.139999,120.029999
2018-11-28,2018-4,2018,180.940002,111.120003,123
2018-11-29,2018-4,2018,179.550003,110.190002,121.480003
2018-11-30,2018-4,2018,178.580002,110.889999,124.269997
2018-12-03,2018-4,2018,184.820007,112.089996,125.309998
2018-12-04,2018-4,2018,176.690002,108.519997,121.599998
2018-12-06,2018-4,2018,174.720001,109.190002,123.910004
2018-12-07,2018-4,2018,168.490005,104.82,119.339996
2018-12-10,2018-4,2018,169.600006,107.589996,121.129997
2018-12-11,2018-4,2018,168.630005,108.589996,120.889999
2018-12-12,2018-4,2018,169.100006,109.080002,121.160004
2018-12-13,2018-4,2018,170.949997,109.449997,120.730003
2018-12-14,2018-4,2018,165.479996,106.029999,119.900002
2018-12-17,2018-4,2018,163.940002,102.889999,116.099998
2018-12-18,2018-4,2018,166.070007,103.970001,116.650002
2018-12-19,2018-4,2018,160.889999,103.690002,116.43
2018-12-20,2018-4,2018,156.830002,101.510002,113.019997
2018-12-21,2018-4,2018,150.729996,98.230003,110.940002
2018-12-24,2018-4,2018,146.830002,94.129997,107.57
2018-12-26,2018-4,2018,157.169998,100.559998,111.389999
2018-12-27,2018-4,2018,156.149994,101.18,113.779999
2018-12-28,2018-4,2018,156.229996,100.389999,113.029999
2018-12-31,2018-4,2018,157.740005,101.57,113.669998
2019-01-02,2019-1,2019,157.919998,101.120003,115.209999
2019-01-03,2019-1,2019,142.190002,97.400002,112.910004
2019-01-04,2019-1,2019,148.259995,101.93,117.32
2019-01-07,2019-1,2019,147.929993,102.059998,118.150002
2019-01-08,2019-1,2019,150.75,102.800003,119.830002
2019-01-09,2019-1,2019,153.309998,104.269997,120.690002
2019-01-10,2019-1,2019,153.800003,103.599998,121.790001
2019-01-11,2019-1,2019,152.289993,102.800003,121.459999
2019-01-14,2019-1,2019,150,102.050003,120.389999
2019-01-15,2019-1,2019,153.070007,105.010002,121.730003
2019-01-16,2019-1,2019,154.940002,105.379997,121.620003
2019-01-17,2019-1,2019,155.860001,106.120003,122.190002
2019-01-18,2019-1,2019,156.820007,107.709999,123.82
2019-01-22,2019-1,2019,153.300003,105.68,122.519997
2019-01-23,2019-1,2019,153.919998,106.709999,132.889999
2019-01-24,2019-1,2019,152.699997,106.199997,132.529999
2019-01-25,2019-1,2019,157.759995,107.169998,133.970001
2019-01-28,2019-1,2019,156.300003,105.080002,134.270004
2019-01-29,2019-1,2019,154.679993,102.940002,134.330002
2019-01-30,2019-1,2019,165.25,106.379997,134.380005
2019-01-31,2019-1,2019,166.440002,104.43,134.419998
2019-02-01,2019-1,2019,166.520004,102.779999,134.100006
2019-02-04,2019-1,2019,171.25,105.739998,135.190002
2019-02-05,2019-1,2019,174.179993,107.220001,135.550003
2019-02-06,2019-1,2019,174.240005,106.029999,136.320007
2019-02-07,2019-1,2019,170.940002,105.269997,133.190002
2019-02-08,2019-1,2019,170.410004,105.669998,133.710007
2019-02-11,2019-1,2019,169.429993,105.25,133.990005
2019-02-12,2019-1,2019,170.889999,106.889999,136.050003
2019-02-13,2019-1,2019,170.179993,106.809998,137.520004
2019-02-14,2019-1,2019,170.800003,106.900002,136.479996
2019-02-15,2019-1,2019,170.419998,108.220001,138.029999
2019-02-19,2019-1,2019,170.929993,108.169998,138.699997
2019-02-20,2019-1,2019,172.029999,107.150002,138
2019-02-21,2019-1,2019,171.059998,109.410004,137.839996
2019-02-22,2019-1,2019,172.970001,110.970001,139.25
2019-02-25,2019-1,2019,174.229996,111.589996,139.460007
2019-02-26,2019-1,2019,174.330002,112.360001,139.720001
2019-02-27,2019-1,2019,174.869995,112.169998,139.169998
2019-02-28,2019-1,2019,173.149994,112.029999,138.130005
2019-03-01,2019-1,2019,174.970001,112.529999,139.199997
2019-03-04,2019-1,2019,175.850006,112.260002,138.429993
2019-03-05,2019-1,2019,175.529999,111.699997,137.880005
2019-03-06,2019-1,2019,174.520004,111.75,136.979996
2019-03-07,2019-1,2019,172.5,110.389999,135.360001
2019-03-08,2019-1,2019,172.910004,110.510002,135.089996
2019-03-11,2019-1,2019,178.899994,112.830002,137.710007
2019-03-12,2019-1,2019,180.910004,113.620003,138.279999
2019-03-13,2019-1,2019,181.710007,114.5,138.559998
2019-03-14,2019-1,2019,183.729996,114.589996,138.789993
2019-03-15,2019-1,2019,186.119995,115.910004,139.429993
2019-03-18,2019-1,2019,188.020004,117.57,140.210007
2019-03-19,2019-1,2019,186.529999,117.650002,140.490005
2019-03-20,2019-1,2019,188.160004,117.519997,139.600006
2019-03-21,2019-1,2019,195.089996,120.220001,141.440002
2019-03-22,2019-1,2019,191.050003,117.050003,139.449997
2019-03-25,2019-1,2019,188.740005,117.660004,139.179993
2019-03-26,2019-1,2019,186.789993,117.910004,140.220001
2019-03-27,2019-1,2019,188.470001,116.769997,139.240005
2019-03-28,2019-1,2019,188.720001,116.93,139.919998
2019-03-29,2019-1,2019,189.949997,117.940002,141.100006
2019-04-01,2019-2,2019,191.240005,119.019997,143.300003
2019-04-02,2019-2,2019,194.020004,119.190002,143
2019-04-03,2019-2,2019,195.350006,119.970001,143.630005
2019-04-04,2019-2,2019,195.690002,119.360001,142.779999
2019-04-05,2019-2,2019,197,119.889999,143.279999
2019-04-08,2019-2,2019,200.100006,119.93,143.389999
2019-04-09,2019-2,2019,199.5,119.279999,142.110001
2019-04-10,2019-2,2019,200.619995,120.190002,143.020004
2019-04-11,2019-2,2019,198.949997,120.330002,143.779999
2019-04-12,2019-2,2019,198.869995,120.949997,144.350006
2019-04-15,2019-2,2019,199.229996,121.050003,143.899994
2019-04-16,2019-2,2019,199.25,120.769997,145.139999
2019-04-17,2019-2,2019,203.130005,121.769997,139.110001
2019-04-18,2019-2,2019,203.860001,123.370003,140.330002
2019-04-22,2019-2,2019,204.529999,123.760002,138.889999
2019-04-23,2019-2,2019,207.479996,125.440002,140.440002
2019-04-24,2019-2,2019,207.160004,125.010002,139.949997
2019-04-25,2019-2,2019,205.279999,129.149994,138.630005
2019-04-26,2019-2,2019,204.300003,129.889999,139.440002
2019-04-29,2019-2,2019,204.610001,129.770004,139.050003
2019-04-30,2019-2,2019,200.669998,130.600006,140.270004
2019-05-01,2019-2,2019,210.520004,127.879997,140.559998
2019-05-02,2019-2,2019,209.149994,126.209999,139.589996
2019-05-03,2019-2,2019,211.75,128.899994,140.25
2019-05-06,2019-2,2019,208.479996,128.149994,140.380005
2019-05-07,2019-2,2019,202.860001,125.519997,137.639999
2019-05-08,2019-2,2019,202.899994,125.510002,138
2019-05-09,2019-2,2019,200.720001,125.5,135.339996
2019-05-10,2019-2,2019,197.179993,127.129997,135.320007
2019-05-13,2019-2,2019,185.720001,123.349998,131.419998
2019-05-14,2019-2,2019,188.660004,124.730003,133.309998
2019-05-15,2019-2,2019,190.919998,126.019997,134.399994
2019-05-16,2019-2,2019,190.080002,128.929993,135.880005
2019-05-17,2019-2,2019,189,128.070007,134.320007
2019-05-20,2019-2,2019,183.089996,126.220001,135.119995
2019-05-21,2019-2,2019,186.600006,126.900002,136.449997
2019-05-22,2019-2,2019,182.779999,127.669998,136.350006
2019-05-23,2019-2,2019,179.660004,126.18,132.389999
2019-05-24,2019-2,2019,178.970001,126.239998,132.279999
2019-05-28,2019-2,2019,178.229996,126.160004,130.460007
2019-05-29,2019-2,2019,177.380005,124.940002,129.690002
2019-05-30,2019-2,2019,178.300003,125.730003,129.570007
2019-05-31,2019-2,2019,175.070007,123.68,126.989998
2019-06-03,2019-2,2019,173.300003,119.839996,128.270004
2019-06-04,2019-2,2019,179.639999,123.160004,132.690002
2019-06-05,2019-2,2019,182.539993,125.830002,131.490005
2019-06-06,2019-2,2019,185.220001,127.82,132.220001
2019-06-07,2019-2,2019,190.149994,131.399994,133.309998
2019-06-10,2019-2,2019,192.580002,132.600006,134.740005
2019-06-11,2019-2,2019,194.809998,132.100006,135.949997
2019-06-12,2019-2,2019,194.190002,131.490005,134.869995
2019-06-13,2019-2,2019,194.149994,132.320007,135.759995
2019-06-14,2019-2,2019,192.740005,132.449997,135.149994
2019-06-17,2019-2,2019,193.889999,132.850006,134.949997
2019-06-18,2019-2,2019,198.449997,135.160004,136.380005
2019-06-19,2019-2,2019,197.869995,135.690002,137.080002
2019-06-20,2019-2,2019,199.460007,136.949997,138.850006
2019-06-21,2019-2,2019,198.779999,136.970001,139.199997
2019-06-24,2019-2,2019,198.580002,137.779999,139.350006
2019-06-25,2019-2,2019,195.570007,133.429993,138.360001
2019-06-26,2019-2,2019,199.800003,133.929993,138.520004
2019-06-27,2019-2,2019,199.740005,134.149994,138.520004
2019-06-28,2019-2,2019,197.919998,133.960007,137.899994
2019-07-01,2019-3,2019,201.550003,135.679993,139.880005
2019-07-02,2019-3,2019,202.729996,136.580002,140.220001
2019-07-03,2019-3,2019,204.410004,137.460007,141.539993
2019-07-05,2019-3,2019,204.229996,137.059998,141.380005
2019-07-08,2019-3,2019,200.020004,136.960007,140.570007
2019-07-09,2019-3,2019,201.240005,136.460007,139.330002
2019-07-10,2019-3,2019,203.229996,137.850006,140.470001
2019-07-11,2019-3,2019,201.75,138.399994,141.240005
2019-07-12,2019-3,2019,203.300003,138.899994,142.740005
2019-07-15,2019-3,2019,205.210007,138.899994,143.320007
2019-07-16,2019-3,2019,204.5,137.080002,143.529999
2019-07-17,2019-3,2019,203.350006,136.270004,143.070007
2019-07-18,2019-3,2019,205.660004,136.419998,149.630005
2019-07-19,2019-3,2019,202.589996,136.619995,149.679993
